520,0.56611,0.55897,0.52975,0.51156,0.49338,0.4752,0.45702,0,0.42065,0.40247,0.38428,0.3661,0.34892,0.33889,0.32887,0.31885,0.30883,0.29935,0.29016
521,0.61001,0.59292,0.57583,0.55874,0.54165,0.48332,0.50747,0,0.4733,0.45621,0.43912,0.42203,0.40494,0.38815,0.37788,0.36761,0.35734,0.34707,0.3368
542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
548,0.59456,0.4506,0.43945,0.50537,0.4856,0.44592,0.42091,0,0.42186,0.38933,0.37039,0.3395,0.33549,0.31357,0.30393,0.2945,0.2761,0.2722,0.25074
555,0.50299,0.51584,0.55264,0.52905,0.50697,0.49184,0.47672,0,0.44646,0.43133,0.41621,0.40108,0.38595,0.34923,0.33316,0.34057,0.30528,0.31583,0.30444
565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
567,0.69306,0.49389,0.62375,0.5891,0.55444,0.51979,0.48514,0,0.42722,0.40547,0.38373,0.37192,0.35972,0.32026,0.31119,0.30057,0.29117,0.28178,0.27238
575,0.63481,0.56509,0.53562,0.52046,0.5053,0.49015,0.47588,0,0.45594,0.44597,0.43599,0.42602,0.41605,0.40608,0.39611,0.38614,0.37617,0.3662,0.35623
577,0.53523,0.44081,0.42987,0.55015,0.51779,0.48543,0.45306,0,0.39938,0.3824,0.32861,0.34843,0.33145,0.31447,0.29861,0.28767,0.27673,0.26579,0.2552
580,0.63161,0.59333,0.56931,0.53087,0.49965,0.46842,0.45062,0,0.39491,0.37791,0.36575,0.34453,0.32668,0.31775,0.30472,0.28109,0.27031,0.27555,0.24877
582,0.56741,0.55587,0.54433,0.53279,0.53931,0.51221,0.49818,0,0.47773,0.46699,0.45666,0.44633,0.436,0.42567,0.41534,0.40501,0.39468,0.38435,0.37402
588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,0.52991,0.51888,0.50785,0.53563,0.50412,0.48791,0.46863,0,0.44164,0.43061,0.41958,0.40854,0.39751,0.38647,0.37544,0.36441,0.35337,0.34234,0.31733
599,0.62952,0.59835,0.57192,0.50519,0.51906,0.49582,0.446,0,0.4042,0.39429,0.38534,0.3755,0.36565,0.35467,0.30712,0.33611,0.32626,0.3079,0.30514
600,0.52345,0.529,0.56118,0.53,0.50463,0.4853,0.46598,0,0.42732,0.39674,0.38021,0.36368,0.34892,0.32185,0.30204,0.30728,0.2934,0.27952,0.26606
603,0.52155,0.49548,0.4694,0.44332,0.45053,0.4357,0.42088,0,0.37276,0.37232,0.36056,0.3488,0.33506,0.32715,0.31923,0.31888,0.30341,0.30016,0.28758
609,0.45894,0.46967,0.54215,0.51203,0.39652,0.38649,0.42167,0,0.38661,0.37355,0.36153,0.34952,0.3375,0.32549,0.31347,0.30146,0.28944,0.27743,0.26541
610,0.6261,0.5221,0.44122,0.54362,0.52572,0.48504,0.48992,0,0.45412,0.43622,0.42002,0.40868,0.39734,0.386,0.37466,0.36331,0.35197,0.29301,0.32929
619,0.39238,0.50487,0.4783,0.45172,0.42515,0.40568,0.40268,0,0.37519,0.36144,0.34769,0.33395,0.3211,0.30943,0.29777,0.29138,0.2765,0.26925,0.25583
621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
622,0.61444,0.52166,0.58935,0.5657,0.54946,0.53321,0.51697,0,0.46336,0.47591,0.46411,0.45231,0.4405,0.4287,0.4169,0.40509,0.36316,0.38149,0.36969
623,0.62921,0.63595,0.60366,0.51423,0.48572,0.46748,0.44924,0,0.42986,0.4144,0.3898,0.37966,0.36966,0.35965,0.33712,0.33964,0.32964,0.31963,0.30963
625,0.53205,0.50545,0.47884,0.45224,0.46805,0.44011,0.38908,0,0.37432,0.36099,0.34765,0.33432,0.32394,0.31389,0.30385,0.27913,0.27121,0.26782,0.2739
631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,0.6052,0.5881,0.57445,0.5608,0.54715,0.5335,0.51985,0,0.49255,0.4789,0.46525,0.4516,0.43795,0.4243,0.41065,0.397,0.38335,0.3697,0.35605
634,0.60072,0.57068,0.54065,0.52474,0.49426,0.45054,0.42917,0,0.40545,0.40235,0.38556,0.3853,0.3405,0.35574,0.33977,0.33585,0.31307,0.31597,0.30602
640,0.56912,0.55288,0.56032,0.52919,0.50414,0.48789,0.43581,0,0.43916,0.37118,0.40666,0.34169,0.32951,0.35793,0.30514,0.29295,0.28077,0.26858,0.2564
645,0.55108,0.53262,0.51416,0.49569,0.47723,0.45877,0.42799,0,0.40338,0.38491,0.36645,0.35069,0.34022,0.33118,0.3193,0.32735,0.29838,0.30899,0.27746
651,0.56567,0.48542,0.57589,0.5439,0.5119,0.47991,0.44791,0,0.40351,0.39181,0.3801,0.3684,0.3567,0.345,0.3333,0.3216,0.30997,0.30169,0.29341
655,0.68743,0.65306,0.61868,0.39406,0.54994,0.51557,0.4812,0,0.41246,0.37906,0.35429,0.33592,0.3232,0.31123,0.29927,0.2873,0.27534,0.26518,0.25598
657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1097,0.60537,0.45896,0.52218,0.49317,0.46956,0.44758,0.42559,0,0.38163,0.36052,0.34467,0.33314,0.32162,0.29853,0.29899,0.28669,0.27439,0.26397,0.23975
671,0.70699,0.52611,0.57265,0.5602,0.55266,0.53041,0.50816,0,0.47922,0.46808,0.45694,0.44579,0.43465,0.42479,0.41634,0.4079,0.39946,0.39101,0.38257
673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
710,0.57533,0.62845,0.59537,0.56229,0.52922,0.49614,0.46418,0,0.42713,0.4086,0.39534,0.38387,0.37241,0.36095,0.35051,0.34202,0.33357,0.32527,0.31655
717,0.50132,0.59361,0.56237,0.3697,0.36313,0.35656,0.43848,0,0.39736,0.37681,0.35625,0.3412,0.3239,0.31131,0.3011,0.29529,0.29764,0.27926,0.26611
720,0.5595,0.61018,0.57806,0.54947,0.51886,0.5142,0.49656,0,0.46958,0.45834,0.4471,0.3759,0.36309,0.41338,0.40214,0.3909,0.37966,0.36842,0.35718
724,0.6377,0.60582,0.57393,0.54205,0.51016,0.47828,0.44685,0,0.41204,0.39288,0.37809,0.36944,0.35291,0.34077,0.33023,0.33434,0.30916,0.30089,0.28809
726,0.52555,0.53869,0.44104,0.43062,0.42021,0.43204,0.44392,0,0.39181,0.36645,0.36084,0.35142,0.35224,0.34235,0.32815,0.32257,0.29367,0.30701,0.2929
729,0.65724,0.62438,0.59152,0.55865,0.52579,0.49293,0.46668,0,0.42297,0.40111,0.37926,0.3574,0.33589,0.32697,0.30898,0.32903,0.28772,0.27953,0.27135
731,0.61744,0.58657,0.5557,0.37369,0.49395,0.46308,0.43221,0,0.383,0.37892,0.35552,0.34212,0.32873,0.31577,0.29998,0.28855,0.27516,0.26177,0.24837
732,0.52634,0.56455,0.53484,0.50513,0.47541,0.4457,0.41599,0,0.40763,0.39279,0.37795,0.36311,0.3184,0.30547,0.2949,0.28432,0.27375,0.26318,0.25351
746,0.54194,0.59107,0.56086,0.53064,0.50043,0.47022,0.4448,0,0.41242,0.38559,0.38157,0.36709,0.35261,0.33813,0.30293,0.30916,0.29468,0.26971,0.26572
751,0.59971,0.62658,0.5936,0.56842,0.55978,0.5345,0.53825,0,0.50262,0.492,0.48137,0.47074,0.46012,0.44983,0.44104,0.43225,0.42346,0.41466,0.40587
754,0.33784,0.48992,0.45879,0.4333,0.40781,0.38232,0.35683,0,0.30586,0.28037,0.25512,0.24216,0.22793,0.22476,0.21013,0.20737,0.19867,0.18997,0.18127
758,0.60848,0.53356,0.52246,0.51136,0.5363,0.51825,0.50021,0,0.46412,0.44607,0.43369,0.42259,0.41149,0.4004,0.3893,0.3782,0.30414,0.35601,0.34492
759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
764,0.54761,0.52107,0.49453,0.46895,0.44607,0.45521,0.38309,0,0.35455,0.33932,0.31035,0.28591,0.2809,0.2344,0.2259,0.21547,0.22566,0.19687,0.19359
768,0.62592,0.59159,0.56564,0.52539,0.49449,0.46358,0.43268,0,0.39591,0.38772,0.36443,0.34494,0.34405,0.33386,0.32367,0.31348,0.30329,0.2931,0.28291
770,0.49137,0.41462,0.40591,0.3972,0.50629,0.47465,0.44382,0,0.40982,0.39282,0.37582,0.35883,0.34183,0.32483,0.31019,0.29956,0.28893,0.2783,0.26767
801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804,0.63752,0.60565,0.38917,0.54189,0.51002,0.47814,0.44627,0,0.39501,0.37428,0.34617,0.33089,0.31313,0.30132,0.29878,0.28055,0.27294,0.26384,0.25473
813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817,0.58153,0.55246,0.52338,0.4943,0.46523,0.43626,0.40707,0,0.34956,0.34077,0.3421,0.32327,0.29409,0.28561,0.26414,0.25105,0.24229,0.23436,0.22643
820,0.62631,0.46705,0.55771,0.52673,0.49575,0.46476,0.43378,0,0.39765,0.38017,0.3627,0.34522,0.32775,0.31028,0.2928,0.30048,0.28859,0.25283,0.26479
822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823,0.40521,0.3978,0.40531,0.46727,0.3866,0.37725,0.36789,0,0.33959,0.36,0.34651,0.33328,0.32005,0.30885,0.30144,0.29403,0.28661,0.25803,0.25562
827,0.5359,0.56845,0.4393,0.3853,0.37931,0.37332,0.43422,0,0.41646,0.39708,0.38693,0.37678,0.37624,0.35648,0.34633,0.33618,0.32603,0.32596,0.30573
828,0.60297,0.61689,0.59916,0.58143,0.5637,0.54707,0.53589,0,0.51353,0.50235,0.49117,0.47999,0.46881,0.45763,0.44645,0.43527,0.42409,0.41291,0.40173
829,0.62694,0.33189,0.56424,0.5329,0.50155,0.4702,0.43885,0,0.37616,0.34481,0.31347,0.28893,0.26764,0.24781,0.23167,0.21855,0.20735,0.19662,0.18818
830,0.57446,0.51502,0.5925,0.55958,0.52667,0.49375,0.46455,0,0.42791,0.40959,0.37084,0.37296,0.3646,0.32728,0.34263,0.32761,0.31671,0.30618,0.29716
835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837,0.53708,0.59538,0.56405,0.53271,0.50137,0.47004,0.44342,0,0.4122,0.39659,0.38098,0.36537,0.34801,0.33584,0.32726,0.31759,0.30961,0.30298,0.29494
838,0.618,0.5871,0.5562,0.5253,0.4944,0.4635,0.4326,0,0.38144,0.36403,0.35284,0.34164,0.32495,0.31431,0.30806,0.29686,0.28238,0.27253,0.26367
840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842,0.672,0.48385,0.41423,0.40253,0.5376,0.504,0.47114,0,0.43495,0.41686,0.37045,0.38067,0.33236,0.34448,0.32918,0.31728,0.28063,0.25997,0.28159
843,0.57273,0.55239,0.53206,0.51173,0.49139,0.47106,0.45073,0,0.41006,0.38972,0.37044,0.35659,0.35224,0.34107,0.32991,0.31874,0.30757,0.29727,0.29036
846,0.7063,0.67098,0.63567,0.60035,0.48769,0.52972,0.50676,0,0.46729,0.44756,0.42783,0.40809,0.38836,0.3752,0.3627,0.3502,0.3377,0.3252,0.3127
850,0.53116,0.58282,0.55215,0.52147,0.4908,0.46012,0.43544,0,0.40354,0.38758,0.36273,0.36566,0.33927,0.34491,0.3158,0.29383,0.28184,0.27032,0.26049
851,0.65339,0.41419,0.58805,0.55538,0.52271,0.49004,0.45737,0,0.39203,0.35936,0.33042,0.31439,0.29835,0.28232,0.26662,0.25434,0.24472,0.2377,0.23068
853,0.60465,0.57442,0.54419,0.51395,0.48372,0.45349,0.43284,0,0.39927,0.38909,0.37923,0.36937,0.35951,0.34965,0.33979,0.32993,0.32007,0.31021,0.30035
857,0.69769,0.66281,0.62792,0.59304,0.55816,0.30097,0.29372,0,0.41862,0.3875,0.36945,0.35139,0.33334,0.31933,0.30761,0.29589,0.28417,0.2622,0.24767
861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863,0.5092,0.60739,0.57543,0.54346,0.51149,0.47952,0.44755,0,0.38362,0.38807,0.31968,0.31352,0.31722,0.28553,0.26977,0.28818,0.27153,0.25488,0.23823
866,0.62262,0.60484,0.50539,0.5902,0.55647,0.53371,0.48091,0,0.44809,0.46259,0.41528,0.39887,0.38246,0.38098,0.3536,0.34816,0.33373,0.3218,0.31206
870,0.61981,0.58619,0.57047,0.56244,0.54332,0.5242,0.50842,0,0.48936,0.47983,0.4703,0.46077,0.45124,0.431,0.43218,0.42265,0.41312,0.40359,0.39406
876,0.55797,0.40743,0.50217,0.47427,0.44638,0.41848,0.39058,0,0.35749,0.34377,0.32814,0.31633,0.28974,0.29041,0.28065,0.25597,0.26115,0.2514,0.20433
880,0.57512,0.58729,0.56447,0.54525,0.53239,0.52168,0.50731,0,0.48965,0.46419,0.44982,0.45761,0.44334,0.43236,0.42139,0.41042,0.39944,0.38847,0.3775
881,0.57165,0.54307,0.51448,0.4859,0.45732,0.43047,0.4103,0,0.37286,0.35688,0.34091,0.31502,0.30895,0.29298,0.28082,0.26968,0.25853,0.24884,0.2426
884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891,0.56703,0.53953,0.51204,0.48658,0.49508,0.458,0.40534,0,0.41514,0.40085,0.38657,0.37286,0.36411,0.35537,0.34809,0.327,0.32035,0.3137,0.30705
892,0.60768,0.57812,0.54855,0.51898,0.48941,0.45984,0.43546,0,0.40661,0.39219,0.37776,0.36333,0.34891,0.31112,0.32005,0.28616,0.27566,0.26973,0.25673
893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894,0.50726,0.57363,0.39695,0.39057,0.3842,0.45287,0.4375,0,0.4022,0.39167,0.38114,0.3706,0.36007,0.34954,0.34004,0.33188,0.32371,0.31555,0.30739
895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898,0.60821,0.60697,0.58841,0.56482,0.54847,0.46555,0.51576,0,0.48306,0.44487,0.43233,0.44709,0.4363,0.42551,0.41472,0.40393,0.38242,0.38236,0.36093
899,0.59882,0.57278,0.51791,0.52068,0.49463,0.46858,0.44253,0,0.4263,0.37597,0.40018,0.35046,0.33771,0.32496,0.31883,0.30531,0.2949,0.27394,0.26119
901,0.55708,0.61213,0.57991,0.54769,0.51547,0.48326,0.45769,0,0.42522,0.40902,0.39779,0.38657,0.37534,0.36412,0.35289,0.33068,0.33044,0.31922,0.30799
905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913,0.59527,0.61858,0.36529,0.35838,0.52091,0.34456,0.33765,0,0.4129,0.39152,0.37015,0.34877,0.3302,0.31461,0.29901,0.28911,0.27961,0.27011,0.24882
916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
919,0.54837,0.5549,0.54024,0.52558,0.51093,0.49627,0.48161,0,0.45466,0.44294,0.43123,0.41951,0.4078,0.39609,0.33249,0.32384,0.36095,0.34923,0.30076
7000,0.64942,0.52461,0.58448,0.552,0.51953,0.48706,0.46028,0,0.44444,0.40545,0.38718,0.3689,0.35572,0.34545,0.32918,0.32492,0.29897,0.31374,0.27833
7006,0.51953,0.59808,0.41692,0.53512,0.50365,0.47217,0.44069,0,0.42025,0.37391,0.35566,0.34495,0.33425,0.32354,0.32555,0.30976,0.29593,0.28289,0.27864
7007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7008,0.58473,0.61812,0.58558,0.38364,0.52052,0.48799,0.45545,0,0.39039,0.36696,0.34532,0.32493,0.32277,0.29923,0.28847,0.27981,0.27116,0.2651,0.25357
7022,0.59746,0.57206,0.55414,0.53622,0.5183,0.45266,0.48246,0,0.44663,0.39114,0.38113,0.37031,0.35864,0.34894,0.34281,0.33028,0.33977,0.32186,0.30989
7029,0.55823,0.48911,0.47744,0.55958,0.52666,0.49374,0.46083,0,0.41011,0.37066,0.38405,0.37238,0.36071,0.34903,0.33736,0.29691,0.31401,0.30234,0.25923
7030,0.52453,0.50857,0.36491,0.42289,0.51066,0.47874,0.44683,0,0.39686,0.3809,0.36494,0.34898,0.33302,0.31706,0.30111,0.28515,0.26919,0.25567,0.24373
7031,0.65826,0.54198,0.59243,0.56344,0.54172,0.52,0.49828,0,0.45813,0.44615,0.43417,0.42219,0.41021,0.39824,0.38626,0.37428,0.3623,0.35032,0.33834
7033,0.49991,0.61271,0.58131,0.54991,0.45604,0.48711,0.45571,0,0.39291,0.37424,0.35872,0.34321,0.32769,0.30832,0.28099,0.28689,0.27617,0.26545,0.25106
7036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7037,0.58831,0.55889,0.52948,0.50006,0.48037,0.46489,0.44941,0,0.41845,0.40419,0.37826,0.36321,0.34816,0.3444,0.32945,0.30091,0.304,0.29315,0.2823
7039,0.51243,0.43823,0.55703,0.52609,0.49514,0.46419,0.43325,0,0.38487,0.35726,0.35298,0.32304,0.32109,0.29758,0.2892,0.2753,0.26219,0.25417,0.24929
7040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7042,0.57959,0.61672,0.58426,0.5518,0.51934,0.48689,0.46679,0,0.42872,0.40968,0.39064,0.37559,0.36398,0.35237,0.34077,0.32916,0.31756,0.30595,0.29434
7043,0.5584,0.52904,0.51341,0.49779,0.48216,0.46654,0.45091,0,0.42097,0.41166,0.40235,0.39304,0.38373,0.37442,0.36511,0.3558,0.34649,0.33718,0.32787
7044,0.59167,0.5635,0.53532,0.50715,0.47897,0.45733,0.4529,0,0.42468,0.41057,0.39646,0.39246,0.38432,0.37618,0.36804,0.35991,0.34452,0.33762,0.33072
7045,0.62469,0.63313,0.61209,0.59104,0.56999,0.54894,0.52789,0,0.4858,0.46475,0.4437,0.43177,0.41353,0.40203,0.39555,0.38348,0.36754,0.35933,0.34726
7046,0.62666,0.59533,0.564,0.53266,0.50133,0.47,0.43866,0,0.39691,0.3787,0.36269,0.34668,0.33168,0.31467,0.29867,0.28854,0.27528,0.26216,0.25414
7047,0.46916,0.46078,0.4524,0.44402,0.43564,0.42726,0.44601,0,0.42226,0.41038,0.3985,0.38662,0.35589,0.34471,0.35184,0.34346,0.31117,0.3267,0.31832
7048,0.61729,0.58643,0.55556,0.5247,0.49383,0.47181,0.45543,0,0.43255,0.42127,0.41,0.39872,0.38744,0.37616,0.36488,0.3536,0.34232,0.33104,0.32088
7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,0.47589,0.45289,0.44442,0.51948,0.50001,0.48055,0.46713,0,0.42214,0.40267,0.38321,0.37277,0.39572,0.38382,0.37191,0.36001,0.34811,0.33621,0.3243
7058,0.61809,0.48123,0.39716,0.55573,0.52304,0.36931,0.36003,0,0.31713,0.38378,0.30345,0.29661,0.32493,0.31072,0.29651,0.2823,0.26809,0.25791,0.24862
7060,0.57679,0.56035,0.42712,0.55413,0.52153,0.48894,0.46016,0,0.41848,0.42878,0.41233,0.39589,0.37944,0.363,0.34655,0.33066,0.31853,0.31077,0.30302
7061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7062,0.63062,0.59909,0.56755,0.53602,0.50449,0.47296,0.44143,0,0.38933,0.37084,0.35235,0.33386,0.32549,0.31298,0.30047,0.28796,0.27813,0.26243,0.24826
7065,0.57714,0.5221,0.42238,0.53026,0.51463,0.49901,0.47583,0,0.45358,0.44246,0.43134,0.42022,0.39651,0.39797,0.38685,0.37573,0.3646,0.35348,0.34236
7069,0.60449,0.64348,0.53698,0.57575,0.54618,0.5195,0.5025,0,0.42858,0.45293,0.44092,0.42891,0.41691,0.4049,0.39289,0.38088,0.36887,0.35687,0.34486
7070,0.70215,0.66704,0.63194,0.59683,0.56172,0.52661,0.49151,0,0.42129,0.38618,0.35708,0.33634,0.30321,0.28665,0.27188,0.25578,0.24235,0.2371,0.22776
7072,0.5911,0.56155,0.53199,0.50244,0.47288,0.44333,0.41377,0,0.36685,0.34282,0.30637,0.29476,0.27073,0.25121,0.23893,0.22666,0.2211,0.22731,0.19625
7073,0.58624,0.56904,0.53392,0.53466,0.51746,0.50027,0.48308,0,0.44869,0.4315,0.41718,0.40748,0.39778,0.38809,0.37839,0.36869,0.359,0.3493,0.3396
7078,0.66222,0.64307,0.64929,0.61322,0.58561,0.56645,0.5473,0,0.50899,0.48984,0.47069,0.45153,0.43238,0.41323,0.39407,0.37492,0.35577,0.33661,0.31746
7079,0.67416,0.64114,0.56856,0.54632,0.52752,0.49681,0.46988,0,0.45458,0.43635,0.41811,0.39988,0.38164,0.36341,0.35157,0.34068,0.3298,0.31892,0.30803
7080,0.60216,0.59255,0.4009,0.39274,0.48173,0.45162,0.44537,0,0.41132,0.39429,0.35003,0.32652,0.33119,0.32001,0.30378,0.29486,0.28369,0.25492,0.27039
7081,0.57736,0.56115,0.54494,0.52873,0.51251,0.4963,0.48009,0,0.44767,0.43146,0.41525,0.39904,0.38283,0.36662,0.35041,0.33556,0.3302,0.3064,0.29834
7100,0.46523,0.52085,0.54212,0.51661,0.49111,0.4664,0.41185,0,0.42795,0.41513,0.40231,0.3895,0.36361,0.35033,0.33705,0.32376,0.31048,0.2972,0.28678
5.0003e+05,0.64802,0.61631,0.56341,0.53211,0.50081,0.46951,0.43821,0,0.3756,0.3443,0.32346,0.30602,0.29342,0.28365,0.26736,0.25632,0.24529,0.23435,0.22644
5.0039e+05,0.45208,0.44388,0.43568,0.42748,0.4719,0.44917,0.43422,0,0.40701,0.39705,0.38709,0.37713,0.36717,0.35721,0.34725,0.33729,0.32733,0.31737,0.30741
5.0066e+05,0.51245,0.47458,0.53506,0.50534,0.47561,0.44589,0.41616,0,0.3937,0.38214,0.37059,0.35903,0.34748,0.33592,0.30092,0.29341,0.28102,0.2897,0.26112
5.0075e+05,0.64708,0.55117,0.62492,0.45239,0.44288,0.522,0.49698,0,0.44695,0.43275,0.41883,0.40492,0.39101,0.3771,0.36319,0.34927,0.33536,0.32145,0.3097
5.0081e+05,0.5207,0.60757,0.57629,0.54502,0.51375,0.48248,0.4512,0,0.39657,0.38106,0.36854,0.35756,0.34658,0.32416,0.31368,0.3032,0.29273,0.28475,0.27729
5.0116e+05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0134e+05,0.58204,0.55294,0.52383,0.49473,0.46563,0.43704,0.41209,0,0.36864,0.35543,0.34223,0.32903,0.31582,0.30262,0.28942,0.26304,0.26328,0.25093,0.24306
5.0156e+05,0.6352,0.5747,0.54446,0.51421,0.48396,0.45371,0.43376,0,0.40304,0.38768,0.351,0.3396,0.3282,0.31679,0.30539,0.29399,0.28258,0.27118,0.25978
5.0157e+05,0.56472,0.41224,0.4025,0.45919,0.43218,0.40516,0.38126,0,0.35413,0.34056,0.32699,0.31485,0.30511,0.29537,0.28563,0.27589,0.26615,0.25641,0.24667
5.0177e+05,0.63566,0.43649,0.39687,0.38888,0.38089,0.47675,0.3649,0,0.38513,0.36795,0.35205,0.33,0.31804,0.30895,0.31194,0.30075,0.29185,0.2836,0.27535
5.0209e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0216e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
